threshold,precision,recall,f1,false_negatives
0.05,0.2461977186311787,0.955719557195572,0.3915343915343915,12
0.060000000000000005,0.2766415500538213,0.948339483394834,0.42833333333333334,14
0.07,0.2876404494382023,0.9446494464944649,0.4409991386735573,15
0.08000000000000002,0.3092909535452323,0.933579335793358,0.46464646464646464,18
0.09000000000000001,0.3315858453473132,0.933579335793358,0.48936170212765956,18
0.1,0.3423913043478261,0.9298892988929889,0.5004965243296922,19
0.11000000000000001,0.3624454148471616,0.9188191881918819,0.5198329853862212,22
0.12000000000000002,0.3803680981595092,0.915129151291513,0.5373781148429035,23
0.13,0.38958990536277605,0.9114391143911439,0.5458563535911602,24
0.14,0.4016393442622951,0.9040590405904059,0.5561861520998865,26
0.15000000000000002,0.4263157894736842,0.8966789667896679,0.5778834720570749,28
0.16000000000000003,0.4368231046931408,0.8929889298892989,0.5866666666666667,29
0.17000000000000004,0.45746691871455575,0.8929889298892989,0.605,29
0.18000000000000002,0.4744094488188976,0.8892988929889298,0.6187419768934531,30
0.19000000000000003,0.49075975359342916,0.8819188191881919,0.6306068601583114,32
0.20000000000000004,0.5117773019271948,0.8819188191881919,0.6476964769647696,32
0.21000000000000002,0.5278396436525612,0.8745387453874539,0.6583333333333333,34
0.22000000000000003,0.5439814814814815,0.8671586715867159,0.6685633001422475,36
0.23000000000000004,0.5662650602409639,0.8671586715867159,0.685131195335277,36
0.24000000000000005,0.5888324873096447,0.8560885608856088,0.6977443609022557,39
0.25000000000000006,0.6078947368421053,0.8523985239852399,0.7096774193548387,40
0.26000000000000006,0.6166219839142091,0.8487084870848709,0.7142857142857143,41
0.27,0.6325966850828729,0.8450184501845018,0.7235387045813586,42
0.28,0.6440677966101694,0.8413284132841329,0.7296,43
0.29000000000000004,0.6608695652173913,0.8413284132841329,0.7402597402597403,43
0.30000000000000004,0.6745562130177515,0.8413284132841329,0.7487684729064039,43
0.31000000000000005,0.6818181818181818,0.8302583025830258,0.7487520798668885,46
0.32000000000000006,0.691358024691358,0.8265682656826568,0.7529411764705882,47
0.33000000000000007,0.7056962025316456,0.8228782287822878,0.7597955706984668,48
0.3400000000000001,0.7101910828025477,0.8228782287822878,0.7623931623931623,48
0.3500000000000001,0.7263843648208469,0.8228782287822878,0.7716262975778547,48
0.36000000000000004,0.7466216216216216,0.8154981549815498,0.7795414462081128,50
0.37000000000000005,0.7604166666666666,0.8081180811808119,0.7835420393559929,52
0.38000000000000006,0.7640845070422535,0.8007380073800738,0.781981981981982,54
0.39000000000000007,0.779783393501805,0.7970479704797048,0.7883211678832117,55
0.4000000000000001,0.7933579335793358,0.7933579335793358,0.7933579335793358,56
0.4100000000000001,0.8098859315589354,0.7859778597785978,0.797752808988764,58
0.4200000000000001,0.8352941176470589,0.7859778597785978,0.8098859315589354,58
0.43000000000000005,0.841897233201581,0.7859778597785978,0.8129770992366412,58
0.44000000000000006,0.8473895582329317,0.7785977859778598,0.8115384615384615,60
0.45000000000000007,0.854251012145749,0.7785977859778598,0.8146718146718147,60
0.4600000000000001,0.860655737704918,0.7749077490774908,0.8155339805825242,61
0.4700000000000001,0.860655737704918,0.7749077490774908,0.8155339805825242,61
0.4800000000000001,0.8734177215189873,0.7638376383763837,0.8149606299212598,64
0.4900000000000001,0.8734177215189873,0.7638376383763837,0.8149606299212598,64
0.5000000000000001,0.8841201716738197,0.7601476014760148,0.8174603174603174,65
0.5100000000000001,0.8947368421052632,0.7527675276752768,0.8176352705410822,67
0.5200000000000001,0.8986784140969163,0.7527675276752768,0.8192771084337349,67
0.5300000000000001,0.9107142857142857,0.7527675276752768,0.8242424242424242,67
0.5400000000000001,0.9269406392694064,0.7490774907749077,0.8285714285714286,68
0.55,0.9308755760368663,0.7453874538745388,0.8278688524590164,69
0.56,0.9392523364485982,0.7416974169741697,0.8288659793814434,70
0.5700000000000001,0.9519230769230769,0.7306273062730627,0.826722338204593,73
0.5800000000000001,0.9514563106796117,0.7232472324723247,0.8218029350104822,75
0.5900000000000001,0.9507389162561576,0.7121771217712177,0.8143459915611815,78
0.6000000000000001,0.9552238805970149,0.7084870848708487,0.8135593220338984,79
0.6100000000000001,0.9552238805970149,0.7084870848708487,0.8135593220338984,79
0.6200000000000001,0.955,0.7047970479704797,0.8110403397027601,80
0.6300000000000001,0.9545454545454546,0.6974169741697417,0.8059701492537313,82
0.6400000000000001,0.9587628865979382,0.6863468634686347,0.8,85
0.6500000000000001,0.9682539682539683,0.6752767527675276,0.7956521739130434,88
0.6600000000000001,0.967741935483871,0.6642066420664207,0.787746170678337,91
0.6700000000000002,0.967391304347826,0.6568265682656826,0.7824175824175824,93
0.6800000000000002,0.967391304347826,0.6568265682656826,0.7824175824175824,93
0.6900000000000002,0.9668508287292817,0.6457564575645757,0.7743362831858407,96
0.7000000000000002,0.9717514124293786,0.6346863468634686,0.7678571428571429,99
0.7100000000000002,0.9717514124293786,0.6346863468634686,0.7678571428571429,99
0.7200000000000001,0.9772727272727273,0.6346863468634686,0.7695749440715883,99
0.7300000000000001,0.9770114942528736,0.6273062730627307,0.7640449438202247,101
0.7400000000000001,0.9879518072289156,0.6051660516605166,0.7505720823798627,107
0.7500000000000001,0.9875776397515528,0.5867158671586716,0.7361111111111112,112
0.7600000000000001,0.9872611464968153,0.5719557195571956,0.7242990654205608,116
0.7700000000000001,0.9866666666666667,0.5461254612546126,0.7030878859857482,123
0.7800000000000001,0.9864864864864865,0.5387453874538746,0.6968973747016707,125
0.7900000000000001,0.9930555555555556,0.5276752767527675,0.689156626506024,128
0.8000000000000002,0.9929078014184397,0.5166051660516605,0.6796116504854369,131
0.8100000000000002,0.9928057553956835,0.5092250922509225,0.6731707317073171,133
0.8200000000000002,1.0,0.4907749077490775,0.6584158415841584,138
0.8300000000000002,1.0,0.46494464944649444,0.6347607052896725,145
0.8400000000000002,1.0,0.43911439114391143,0.6102564102564103,152
0.8500000000000002,1.0,0.41697416974169743,0.5885416666666666,158
0.8600000000000002,1.0,0.4022140221402214,0.5736842105263158,162
0.8700000000000001,1.0,0.3874538745387454,0.5585106382978723,166
0.8800000000000001,1.0,0.36531365313653136,0.5351351351351351,172
0.8900000000000001,1.0,0.33210332103321033,0.4986149584487535,181
0.9000000000000001,1.0,0.3062730627306273,0.4689265536723164,188
0.9100000000000001,1.0,0.2952029520295203,0.45584045584045585,191
0.9200000000000002,1.0,0.2656826568265683,0.4198250728862974,199
0.9300000000000002,1.0,0.23247232472324722,0.3772455089820359,208
0.9400000000000002,1.0,0.1992619926199262,0.3323076923076923,217
0.9500000000000002,1.0,0.17712177121771217,0.30094043887147337,223
